id,user_id,kind,created_at,started_at,ended_at,note,payload,feeding_kind,breast_side,session_seconds,feeding_amount,feeding_unit,feeding_amount_ml,bottle_content,diaper_kind,expression_side,expression_amount,expression_unit,expression_amount_ml
a6978d3f-d823-49c9-a8fc-86c949f35386,,diaper,2025-10-21 19:06:41.061132+00,2025-10-21 18:06:00+00,,,{},,,,,,,,wet,,,,
a70754da-d400-4791-8d2e-923a6764f27b,,diaper,2025-10-13 15:41:58.338805+00,2025-10-13 15:41:00+00,,,{},,,,,,,,wet,,,,
a729c6d0-8809-4d21-a356-321d5329bb65,,expression,2025-10-17 16:18:28.498736+00,2025-10-17 15:17:00+00,,,{},,,,,,,,,both,130,ml,130
a72f4acd-6857-4ab5-904c-c1d658633f31,,feeding,2025-11-01 15:24:49.759619+00,2025-11-01 15:19:10.237+00,2025-11-01 15:24:48.757+00,,{},breast,left,306,,,,,,,,,
a7a22a54-482f-4ebf-aba5-6190096a6454,,diaper,2025-11-03 07:51:49.700039+00,,,,{},,,,,,,,wet,,,,
a7b8a203-ae6c-4661-91e7-bb4955b642b1,,diaper,2025-11-04 07:12:25.906664+00,2025-11-04 07:12:07+00,,,{},,,,,,,,wet,,,,
a7db7a2c-a33f-4aba-b026-124c1aa80cfb,,feeding,2025-11-20 16:11:23.884684+00,2025-11-20 15:57:53.615+00,2025-11-20 16:11:22.576+00,,{},breast,left,807,,,,,,,,,
a8590d49-bad9-48b7-93a7-0ba487991104,,feeding,2025-10-18 14:05:06.271504+00,2025-10-18 13:46:53.682+00,2025-10-18 14:05:05.451+00,,{},breast,right,1025,,,,,,,,,
a8826b04-e554-4b5c-b76a-823f706ca55b,,feeding,2025-10-29 20:32:01.968717+00,2025-10-29 20:21:11.511+00,2025-10-29 20:32:01.295+00,,{},breast,right,648,,,,,,,,,
a882dd76-9b4f-4ebf-864f-362c7fc637c4,,expression,2025-10-24 19:27:29.4021+00,2025-10-24 18:57:15+00,,,{},,,,,,,,,both,130,ml,130
a8c5c4ed-be32-47cd-91d3-684da90834f1,,expression,2025-11-19 02:06:10.749614+00,2025-11-19 01:36:00+00,,,{},,,,,,,,,both,165,ml,165
a8f61418-47b1-41b5-9a71-d36599b30603,,expression,2025-10-15 22:45:29.487486+00,2025-10-15 22:25:00+00,,,{},,,,,,,,,both,70,ml,70
a911b837-c25c-4835-9bb0-4b1ff2cfaa52,,expression,2025-10-12 21:47:59.300266+00,2025-10-12 20:10:00+00,,,{},,,,,,,,,both,60,ml,60
a968fd95-8f8e-4d05-91e8-5df18491363b,,feeding,2025-10-21 09:17:43.627181+00,2025-10-21 09:05:00+00,,,{},bottle,,,40,ml,40,breast_milk,,,,,
a99cbed1-b037-4b5d-a595-28af331dd0b1,,feeding,2025-11-03 17:36:36.815859+00,2025-11-03 17:25:39.377+00,2025-11-03 17:36:36.144+00,,{},breast,left,642,,,,,,,,,
a9b11684-99f2-441e-a889-7c995e075f10,,diaper,2025-10-13 09:36:00.066109+00,2025-10-13 09:27:00+00,,,{},,,,,,,,mixed,,,,
a9bb4d16-08a6-4bdd-bc8c-080333b7e312,,feeding,2025-11-25 07:46:46.403134+00,2025-11-25 07:25:00+00,2025-11-25 07:46:45.646+00,,{},breast,left,1303,,,,,,,,,
aa2ccdcd-1346-4a3b-b318-d797b17cb6fa,,diaper,2025-11-03 17:55:08.127036+00,,,,{},,,,,,,,mixed,,,,
aa5fce03-d272-4206-befd-3bbb725a49b4,,feeding,2025-11-19 04:47:02.896813+00,2025-11-19 04:28:14.952+00,2025-11-19 04:47:01.796+00,,{},breast,left,1071,,,,,,,,,
aa99384a-0926-4f67-9572-d8fa3557eee1,,diaper,2025-10-30 19:06:58.201921+00,2025-10-30 18:42:00+00,,,{},,,,,,,,wet,,,,
ab69ff23-77e9-4f2c-a807-e321309e56e0,,feeding,2025-10-17 09:39:39.032037+00,2025-10-17 09:35:00+00,,,{},bottle,,,40,ml,40,breast_milk,,,,,
abbda656-20ca-46f3-ae12-2ad25f771a80,,feeding,2025-10-20 20:02:56.944654+00,2025-10-20 20:55:00+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
abe5421b-be8e-47a6-a4b0-dbb40b441a95,,feeding,2025-10-20 11:24:26.28179+00,,,,{},bottle,,,70,ml,70,breast_milk,,,,,
ac61861a-f469-4247-b3e5-abb5e58b5a62,,feeding,2025-10-28 19:15:40.498137+00,2025-10-28 19:00:31.224+00,2025-10-28 19:15:38.925+00,,{},breast,left,804,,,,,,,,,
ac9305c2-b5cb-4898-bfec-4441a251cfa1,,expression,2025-10-23 23:47:53.091318+00,2025-10-23 23:05:00+00,,,{},,,,,,,,,both,70,ml,70
acf7e675-acaf-4525-9e18-07dea4a17dc9,,expression,2025-11-12 09:51:27.095316+00,2025-11-12 09:26:45+00,,,{},,,,,,,,,both,155,ml,155
ad620928-b800-409e-a7eb-5b3e5960717a,,expression,2025-11-16 06:57:32.155185+00,2025-11-16 06:20:03+00,,,{},,,,,,,,,both,130,ml,130
adb8566c-0760-46b8-9611-42ef7acfee54,,feeding,2025-10-12 02:11:02.882657+00,2025-10-12 02:10:00+00,,,{},bottle,,,60,ml,60,formula,,,,,
adc4d38c-888b-410c-ae1f-011c0961c692,,feeding,2025-11-21 02:40:08.359794+00,2025-11-21 02:30:00+00,,,{},bottle,,,120,ml,120,breast_milk,,,,,
ae6edcac-018a-4a82-b735-c73780d55596,,feeding,2025-10-16 17:39:14.146161+00,2025-10-16 10:30:00+00,,,{},bottle,,,40,ml,40,breast_milk,,,,,
aeaabdd6-ddf9-4d2d-81df-0ad7c681fe87,,feeding,2025-10-20 13:18:56.357302+00,2025-10-20 13:02:09.498+00,2025-10-20 13:18:55.384+00,,{},breast,left,808,,,,,,,,,
aed3116d-6d21-47c2-bfb8-53ef165b2158,,diaper,2025-11-05 18:07:52.458273+00,2025-11-05 16:00:00+00,,,{},,,,,,,,wet,,,,
af0147cb-6628-4fda-9ef0-6ad227d1328c,,feeding,2025-10-17 07:14:40.596099+00,2025-10-17 07:11:51.524+00,2025-10-17 07:14:39.629+00,,{},breast,left,166,,,,,,,,,
af40a8ed-eeb8-4aad-8ed1-64773e220ff1,,diaper,2025-10-22 21:45:28.546028+00,2025-10-22 20:50:00+00,,,{},,,,,,,,mixed,,,,
af724b77-4492-4bc6-8665-2fd242fe4495,,diaper,2025-10-16 03:07:56.829283+00,2025-10-16 03:05:00+00,,,{},,,,,,,,wet,,,,
afd5608f-d141-4f2b-b6b8-b3d9690ad5cf,,feeding,2025-10-17 13:28:02.729969+00,2025-10-17 13:17:26+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
b02b2698-f960-469f-87c2-f63da688230f,,diaper,2025-10-24 07:59:25.003358+00,2025-10-24 07:49:12+00,,,{},,,,,,,,mixed,,,,
b03464e6-46c4-4ca0-8294-bc60297542ac,,diaper,2025-10-31 20:43:32.895376+00,2025-10-31 18:34:00+00,,,{},,,,,,,,wet,,,,
b08ba7e0-da0a-46aa-b40c-88475e3566cf,,expression,2025-10-26 08:17:48.73799+00,2025-10-26 07:39:07+00,,,{},,,,,,,,,both,110,ml,110
b0b3252f-70e9-42b1-96bb-776e3ca41b35,,feeding,2025-10-29 02:12:18.828816+00,2025-10-29 02:12:04+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
b0e2e3ab-fc71-476f-aee7-d0320c4c3fc6,,expression,2025-11-16 16:21:58.983976+00,2025-11-16 15:28:00+00,,,{},,,,,,,,,both,80,ml,80
b1035f6f-70e4-4232-909c-c8451c6ed571,,expression,2025-10-21 03:34:25.053224+00,2025-10-21 03:06:57+00,,,{},,,,,,,,,both,40,ml,40
b107a4a6-6873-437f-b057-9be782763fcc,,feeding,2025-11-15 20:26:11.075771+00,2025-11-15 20:14:29.228+00,2025-11-15 20:26:09.686+00,,{},breast,left,694,,,,,,,,,
b150da5e-cd45-4ba8-b81e-3e9807e789ec,,feeding,2025-11-05 08:53:35.300139+00,2025-11-05 08:45:00+00,,,{},bottle,,,35,ml,35,breast_milk,,,,,
b1616903-3d36-4f3a-a0c0-76df3414b874,,expression,2025-11-23 12:10:52.45818+00,2025-11-23 11:40:36+00,,,{},,,,,,,,,both,115,ml,115
b1c3072b-29e7-480e-8622-6e9763a688b3,,feeding,2025-10-19 22:58:43.298837+00,2025-10-19 22:18:00+00,2025-10-19 22:58:42.298+00,,{},breast,left,2394,,,,,,,,,
b23203c9-b456-498d-8ce8-cde8261b2891,,feeding,2025-10-14 04:41:50.105244+00,2025-10-14 04:27:00+00,,,{},bottle,,,55,ml,55,breast_milk,,,,,
b26e0da0-22fd-4758-8f51-626626922196,,expression,2025-10-15 19:40:28.918434+00,2025-10-15 19:20:00+00,,,{},,,,,,,,,both,60,ml,60
b2ea5720-0d1b-4511-b61f-54ae104e4e5e,,feeding,2025-10-26 23:03:48.9524+00,2025-10-26 22:53:40+00,,,{},bottle,,,70,ml,70,breast_milk,,,,,
b3460a29-694f-475e-af42-7205e6b4ad23,,feeding,2025-11-23 07:24:13.52284+00,2025-11-23 06:53:00+00,,,{},bottle,,,120,ml,120,breast_milk,,,,,
b3741a1a-0045-4565-9dac-836016fd69e3,,expression,2025-10-20 22:18:24.938182+00,2025-10-20 21:55:21+00,,,{},,,,,,,,,both,35,ml,35
b3ac0af6-7b65-43e5-9a42-8013fa96ef1b,,diaper,2025-10-29 01:40:03.99412+00,2025-10-29 01:25:00+00,,,{},,,,,,,,mixed,,,,
b4583dcf-dee5-4396-b3c5-a62c6b1590db,,feeding,2025-11-04 22:19:28.588193+00,2025-11-04 22:00:00+00,2025-11-04 22:19:28.054+00,,{},breast,left,1165,,,,,,,,,
b477e7f9-9775-4526-af19-7524372ce1c1,,feeding,2025-10-30 21:47:58.069386+00,2025-10-30 21:19:12.948+00,2025-10-30 21:47:56.883+00,,{},breast,left,1697,,,,,,,,,
b49ba1db-3436-465c-ad1a-11022e4278e2,,diaper,2025-10-21 14:38:45.849914+00,2025-10-21 14:00:00+00,,,{},,,,,,,,wet,,,,
b4c4b83a-cab9-411c-9c97-df92824952a4,,feeding,2025-11-23 00:39:55.547665+00,2025-11-23 00:13:51.259+00,2025-11-23 00:39:53.942+00,,{},breast,right,1561,,,,,,,,,
b4d84f3d-7eed-4d9c-8e03-078e682429b2,,expression,2025-10-26 21:09:21.050577+00,2025-10-26 20:49:09+00,,,{},,,,,,,,,both,170,ml,170
b4d99997-ac34-460d-9421-0d7dc7e103d5,,feeding,2025-11-26 06:21:03.430295+00,2025-11-26 06:01:00+00,,,{},bottle,,,125,ml,125,breast_milk,,,,,
b551e625-292e-4ca8-baad-5cd2c171f778,,feeding,2025-11-13 23:32:29.830341+00,2025-11-13 23:17:07.897+00,2025-11-13 23:32:28.626+00,,{},breast,left,839,,,,,,,,,
b583a54c-2df1-4634-be45-2ed1a625243c,,feeding,2025-11-24 00:42:24.297009+00,2025-11-24 00:31:27.29+00,2025-11-24 00:42:22.811+00,,{},breast,left,646,,,,,,,,,
b58596cb-e7e1-4bbf-9c6e-3629f965ae5c,,feeding,2025-10-15 07:24:55.816633+00,2025-10-15 07:10:00+00,,,{},bottle,,,75,ml,75,breast_milk,,,,,
b5912680-6ff7-4db7-8b00-5e0397e42b1d,,diaper,2025-10-31 21:10:01.959631+00,,,,{},,,,,,,,wet,,,,
b5c850ad-878e-4537-bbde-edc727adc56e,,diaper,2025-10-30 17:08:42.193884+00,,,,{},,,,,,,,wet,,,,
b5e91480-ca63-4353-82c8-c7a40a290ffc,,diaper,2025-10-31 04:53:38.138486+00,,,,{},,,,,,,,wet,,,,
b708cd01-da2e-42e8-ad27-c567e5f63958,,feeding,2025-10-12 03:01:20.883036+00,2025-10-12 03:00:43.637+00,2025-10-12 03:01:19.685+00,,{},breast,right,13,,,,,,,,,
b74d6444-d3b6-400e-a2b0-992634d1dbfc,,feeding,2025-11-12 01:26:14.888858+00,2025-11-12 01:15:00+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
b758f11e-6e5d-4bf6-a0a3-3f0091ea3f15,,diaper,2025-10-14 16:59:29.582831+00,2025-10-14 16:25:00+00,,,{},,,,,,,,wet,,,,
b7d78325-c6c1-434f-bdb9-12a871ffaf17,,feeding,2025-11-05 03:21:26.613988+00,2025-11-05 02:54:27.416+00,2025-11-05 03:21:25.349+00,,{},breast,left,1594,,,,,,,,,
b83c66c2-61e7-4b01-8d37-dd2874567b4f,,diaper,2025-10-19 13:34:24.7028+00,,,,{},,,,,,,,wet,,,,
b888bad6-f4ba-45e3-b7b0-a9a1e60a0248,,feeding,2025-10-28 20:26:59.272934+00,2025-10-28 20:15:41.979+00,2025-10-28 20:26:58.217+00,,{},breast,right,644,,,,,,,,,
b88d0137-e64f-4a9f-a7c6-28f79d4d5d56,,feeding,2025-11-03 23:37:39.967301+00,2025-11-03 21:36:00+00,,,{},bottle,,,40,ml,40,breast_milk,,,,,
b8c664b3-16c7-4da0-b883-75d74bf76898,,expression,2025-11-04 14:08:30.403452+00,2025-11-04 13:22:00+00,,,{},,,,,,,,,both,115,ml,115
b9570924-5908-4def-970c-7e7338b7a323,,feeding,2025-11-11 09:43:53.427968+00,2025-11-11 09:24:00+00,2025-11-11 09:43:52.19+00,,{},breast,left,1189,,,,,,,,,
b957a3e2-6bb2-46f4-a19a-048353d1c6b2,,feeding,2025-10-20 08:45:11.945006+00,2025-10-20 08:34:44+00,,,{},bottle,,,55,ml,55,breast_milk,,,,,
b9afefbe-473b-41a6-bee0-408cc1370853,,feeding,2025-11-04 06:25:01.241158+00,,,,{},bottle,,,50,ml,50,breast_milk,,,,,
b9c059c7-cabf-4ab3-9d5a-e921b14b7514,,feeding,2025-11-24 03:51:48.126328+00,2025-11-24 03:35:34.669+00,2025-11-24 03:51:46.903+00,,{},breast,left,970,,,,,,,,,
b9daedcb-fe05-4458-b670-b418865a9a14,,feeding,2025-10-24 14:04:11.59082+00,2025-10-24 13:33:35.735+00,2025-10-24 14:04:10.143+00,,{},breast,right,1832,,,,,,,,,
baae0467-30bd-409a-8e2f-22d0eac38871,,feeding,2025-11-28 12:20:32.780926+00,,,,{},bottle,,,120,ml,120,breast_milk,,,,,
bace37fa-7544-4c05-940c-55233141c28b,,feeding,2025-10-19 11:33:46.217054+00,2025-10-19 11:15:27.774+00,2025-10-19 11:33:45.219+00,,{},breast,right,170,,,,,,,,,
bd15730e-7964-45b6-ab76-2e6a213fc37f,,expression,2025-11-02 08:37:54.600117+00,2025-11-02 08:27:44+00,,,{},,,,,,,,,both,145,ml,145
bd3b7976-a752-4e4f-a306-7933d0eab32b,,expression,2025-10-13 17:12:37.814163+00,2025-10-13 16:52:00+00,,,{},,,,,,,,,both,70,ml,70
bd58b7f8-e52e-41ab-9d80-7bdcc4956f1c,,expression,2025-11-08 00:41:53.702198+00,2025-11-07 23:11:00+00,,,{},,,,,,,,,both,95,ml,95
bd95fa21-d764-4145-a00d-0a3ab4b40ad1,,feeding,2025-10-15 20:26:01.650476+00,2025-10-15 20:12:38.466+00,2025-10-15 20:26:00.581+00,,{},breast,left,603,,,,,,,,,
bde7be34-d1dc-4d25-88b2-045102f61155,,feeding,2025-11-29 02:44:41.599553+00,2025-11-29 02:36:17.023+00,2025-11-29 02:44:40.735+00,,{},breast,right,502,,,,,,,,,
be02cdaf-0814-49fc-b0d6-5ab1163843c9,,feeding,2025-10-25 21:06:24.282387+00,2025-10-25 20:54:49.594+00,2025-10-25 21:06:23.71+00,,{},breast,right,631,,,,,,,,,
be89ff83-d611-499a-be86-f34c884147d9,,feeding,2025-11-26 22:29:43.965271+00,2025-11-26 22:14:06.169+00,2025-11-26 22:29:43.277+00,,{},breast,left,934,,,,,,,,,
bef09aa8-58ed-433c-8e5c-7262a6907e80,,feeding,2025-10-15 13:06:37.321525+00,2025-10-15 13:00:00+00,,,{},bottle,,,70,ml,70,breast_milk,,,,,
bf148e1e-e021-41a2-bc7a-4c83fbb1f94f,,feeding,2025-11-30 17:54:41.755715+00,2025-11-30 17:45:38.783+00,2025-11-30 17:54:40.855+00,,{},breast,left,535,,,,,,,,,
bf40bab7-330e-4202-a8f7-f4383be1a182,,feeding,2025-10-30 02:31:46.9744+00,2025-10-30 02:05:00+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
bfc5637a-b1f8-4786-bc21-2a35fdc6997d,,diaper,2025-11-03 14:32:31.205718+00,,,,{},,,,,,,,mixed,,,,
bfdda0b3-0478-4a81-b566-cd9f151edf4e,,feeding,2025-10-21 11:35:59.963828+00,2025-10-21 11:30:00+00,,,{},bottle,,,70,ml,70,breast_milk,,,,,
c1453ce3-bbe0-403f-82c7-e55d8bfe4820,,diaper,2025-10-28 13:56:16.379705+00,2025-10-28 13:45:10+00,,,{},,,,,,,,wet,,,,
c14660fb-cddc-4807-8296-4d501409d363,,feeding,2025-10-19 01:13:42.127721+00,2025-10-19 00:49:19.489+00,2025-10-19 01:13:41.066+00,,{},breast,left,1459,,,,,,,,,
c14c82a1-1170-4017-9cf4-8bb3eec497f6,,expression,2025-11-14 14:35:28.215747+00,2025-11-14 14:25:11+00,,,{},,,,,,,,,both,40,ml,40
c1f6b6a9-bb51-4373-93f7-43c818ee8fcb,,feeding,2025-10-16 09:46:00.054632+00,2025-10-16 09:40:00+00,,,{},bottle,,,70,ml,70,breast_milk,,,,,
c2777737-66d7-48b6-9d48-a37cc7ea0478,,feeding,2025-11-17 17:05:43.448945+00,2025-11-17 16:56:07.277+00,2025-11-17 17:05:41.888+00,,{},breast,left,527,,,,,,,,,
c2d4864f-4829-4af5-a5a3-2ea7da4f7544,,diaper,2025-10-15 18:30:09.316599+00,,,,{},,,,,,,,wet,,,,
c2e903f7-d764-4c30-b279-6937b31ce4fc,,diaper,2025-10-21 22:38:27.709211+00,,,,{},,,,,,,,wet,,,,
c31cc2b3-010b-42fb-8b35-31d3f16e7dae,,feeding,2025-10-25 07:38:47.209892+00,2025-10-25 06:45:00+00,,,{},bottle,,,115,ml,115,breast_milk,,,,,
c33f8887-644d-47a1-a7d0-a6c0d0cf3a1f,,expression,2025-11-22 10:48:13.003723+00,2025-11-22 10:16:15+00,,,{},,,,,,,,,both,170,ml,170
c4039801-31ae-4468-8bb1-852973d62cbd,,feeding,2025-10-12 14:22:44.93973+00,2025-10-12 13:52:00+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
c42e4f1c-bd1c-4767-8c9a-21264fce4aa3,,feeding,2025-10-20 13:36:31.889418+00,2025-10-20 13:23:47.27+00,2025-10-20 13:36:30.753+00,,{},breast,right,510,,,,,,,,,
c43139b0-8213-4523-b88d-d67e28e1a0d2,,feeding,2025-10-15 00:37:02.945317+00,2025-10-15 00:00:00+00,,,{},bottle,,,80,ml,80,breast_milk,,,,,
c47058c3-b65a-41b1-a8f4-54b682f1efdf,,diaper,2025-10-17 09:32:29.190803+00,2025-10-17 09:30:00+00,,,{},,,,,,,,mixed,,,,
c47b1d9e-0dfa-445d-a011-12573ae8dc53,,feeding,2025-10-13 21:50:20.788134+00,2025-10-13 21:40:00+00,,,{},bottle,,,60,ml,60,formula,,,,,
c50c0e75-58e0-4940-882c-2dd3d5ea340e,,feeding,2025-11-16 22:29:55.38925+00,2025-11-16 22:16:28.835+00,2025-11-16 22:29:53.988+00,,{},breast,right,751,,,,,,,,,
c5a0cc5d-2074-4c3d-9a05-7db9c1d891d6,,feeding,2025-11-15 08:34:46.682278+00,2025-11-15 08:20:00+00,2025-11-15 08:34:46.193+00,,{},breast,left,877,,,,,,,,,
c5b658bb-81a4-4919-a450-e7fda078c1dc,,expression,2025-11-13 07:58:04.517271+00,2025-11-13 07:47:45+00,,,{},,,,,,,,,both,90,ml,90
c5f8ce29-ba0f-4f60-b939-cbb49451a4bf,,feeding,2025-10-29 21:04:47.261275+00,2025-10-29 20:54:28.568+00,2025-10-29 21:04:46.174+00,,{},breast,left,615,,,,,,,,,
c6a26630-0cfb-4479-8523-c9f936191d8d,,diaper,2025-10-23 02:45:17.723106+00,2025-10-23 02:35:09+00,,,{},,,,,,,,mixed,,,,
c6dfdc97-6106-454d-a22d-39ec10362c58,,feeding,2025-10-31 06:17:43.883673+00,2025-10-31 06:01:01.374+00,2025-10-31 06:17:42.732+00,,{},breast,left,965,,,,,,,,,
c6fcbbea-4da6-4120-ae2e-9c3bd088c6fa,,diaper,2025-11-06 01:21:50.657686+00,2025-11-06 01:15:00+00,,,{},,,,,,,,dirty,,,,
c73b5db3-0fa2-4ab9-8701-55f4ecf13ebb,,feeding,2025-11-07 09:10:33.744495+00,2025-11-07 08:59:25.43+00,2025-11-07 09:10:32.604+00,,{},breast,right,662,,,,,,,,,
c7a5a940-11cf-42f8-baa1-b0d74eb0f8fd,,diaper,2025-10-30 02:33:46.021562+00,2025-10-29 22:45:00+00,,,{},,,,,,,,mixed,,,,
c7b174c7-b579-4854-8061-efe507ecef9f,,feeding,2025-11-06 15:08:33.245027+00,2025-11-06 14:51:19.785+00,2025-11-06 15:08:32.142+00,,{},breast,left,1030,,,,,,,,,
c7e87657-df32-43e0-8fca-798aa65addd2,,expression,2025-11-16 01:48:28.004308+00,2025-11-15 23:20:00+00,,,{},,,,,,,,,both,75,ml,75
c807b8da-bb7e-441d-aa5e-a01d47fe0c76,,feeding,2025-11-20 11:59:49.783855+00,2025-11-20 11:47:37.435+00,2025-11-20 11:59:48.973+00,,{},breast,right,728,,,,,,,,,
c82c51bf-5e13-4547-8e1e-8c51ce40deb9,,feeding,2025-11-24 23:28:51.923387+00,2025-11-24 23:08:00+00,2025-11-24 23:28:50.686+00,,{},breast,left,158,,,,,,,,,
c833705c-ced7-4523-a046-5eb33ededde9,,feeding,2025-11-11 03:10:14.818514+00,2025-11-11 02:45:00+00,,,{},bottle,,,110,ml,110,breast_milk,,,,,
c929e241-5286-4bf0-985f-1e00060b3ffc,,feeding,2025-11-12 19:03:08.838887+00,2025-11-12 18:54:27.051+00,2025-11-12 19:03:07.87+00,,{},breast,left,517,,,,,,,,,
ca148d68-4c5d-4af7-9f5b-fb6dbebfbfab,,feeding,2025-11-02 02:09:44.179809+00,2025-11-02 01:56:43.933+00,2025-11-02 02:09:43.11+00,,{},breast,left,776,,,,,,,,,
ca810009-0894-4a4c-8c8f-733148ce6fb4,,diaper,2025-10-30 23:44:14.320127+00,,,,{},,,,,,,,wet,,,,
cb3f7bbf-da03-4b57-94f0-7e94ed6f5cd0,,feeding,2025-10-18 04:17:07.528949+00,2025-10-18 04:10:00+00,,,{},bottle,,,70,ml,70,breast_milk,,,,,
cb620f23-8938-4258-a0ad-8522f5bf21e1,,feeding,2025-10-31 16:14:51.844972+00,2025-10-31 15:37:29.118+00,2025-10-31 16:14:50.563+00,,{},breast,right,2234,,,,,,,,,
cc110c12-5add-4bea-a43c-6c8afcd23fbf,,feeding,2025-10-23 11:24:32.734936+00,2025-10-23 10:45:00+00,,,{},bottle,,,65,ml,65,breast_milk,,,,,
cc632586-433d-4f62-8ca6-086a7710dbbe,,feeding,2025-11-20 03:59:13.260988+00,2025-11-20 03:28:00+00,,,{},bottle,,,130,ml,130,breast_milk,,,,,
cc8ed34a-990d-43f1-8b26-5d218437177c,,expression,2025-10-24 14:15:29.664968+00,2025-10-24 13:33:24+00,,,{},,,,,,,,,both,90,ml,90
ccff80aa-9091-40c2-87b2-7fd6e7811346,,expression,2025-11-13 05:50:59.7725+00,2025-11-13 04:15:00+00,,,{},,,,,,,,,both,100,ml,100
cd17e62a-4f03-4b55-8c77-13b142b6ae66,,feeding,2025-11-12 19:03:08.838891+00,2025-11-12 18:54:27.051+00,2025-11-12 19:03:08.303+00,,{},breast,left,517,,,,,,,,,
cd2139d0-3f6f-4bae-9fb1-6eb6f23b66d6,,feeding,2025-10-17 21:05:10.461027+00,2025-10-17 20:54:54+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
cd480746-d7ab-4018-ab05-fc26b8eae284,,feeding,2025-10-18 18:21:26.728575+00,2025-10-18 18:20:27.218+00,2025-10-18 18:21:26.461+00,,{},breast,left,56,,,,,,,,,
cd641fa8-4e32-4f7b-a949-99ce5042b63b,,feeding,2025-11-02 16:04:02.513526+00,2025-11-02 15:15:01.537+00,2025-11-02 16:04:01.141+00,,{},breast,left,2938,,,,,,,,,
cda19cfe-2aaa-452a-96b8-375b02891493,,diaper,2025-10-28 08:13:26.108368+00,,,,{},,,,,,,,mixed,,,,
cef967d9-dcbc-4d14-8fc7-d36a9f90f027,,feeding,2025-10-17 05:42:16.202301+00,2025-10-17 05:32:09+00,,,{},bottle,,,60,ml,60,breast_milk,,,,,
cf3b038e-8c41-4980-a015-b64f690fab33,,feeding,2025-10-27 01:45:49.803815+00,2025-10-27 01:19:00+00,2025-10-27 01:45:49.438+00,,{},breast,left,1607,,,,,,,,,
cfe9434d-dd32-4f6a-a1f6-9cba8cefddab,,feeding,2025-11-14 23:05:19.672635+00,2025-11-14 22:49:29.635+00,2025-11-14 23:05:18.432+00,,{},breast,right,947,,,,,,,,,
d0a942a7-ea3c-4d82-9a0a-b47b8dba616c,,diaper,2025-10-13 18:39:15.679458+00,2025-10-13 18:39:00+00,,,{},,,,,,,,wet,,,,
d1fd51a2-1f83-4cb1-af9e-cf1fb34e3587,,feeding,2025-11-21 17:44:24.718846+00,2025-11-21 17:22:04.841+00,2025-11-21 17:44:24.281+00,,{},breast,left,1295,,,,,,,,,
d24de9c3-c070-434e-a96a-c23835fccbfe,,feeding,2025-10-27 20:40:17.494475+00,2025-10-27 20:19:00+00,,,{},bottle,,,70,ml,70,breast_milk,,,,,
d29255cc-0849-42c3-adb6-7907139ede17,,feeding,2025-11-04 19:36:39.345802+00,2025-11-04 19:13:56.86+00,2025-11-04 19:36:38.447+00,,{},breast,right,1359,,,,,,,,,
d2b60268-a9ab-45e8-8a9c-e8a2fab3effb,,feeding,2025-11-01 03:13:35.419973+00,2025-11-01 02:55:54.284+00,2025-11-01 03:13:34.246+00,,{},breast,left,1058,,,,,,,,,
d2bf35e4-6d2d-4904-a200-81d27c8f6bd0,,expression,2025-11-18 15:17:43.487642+00,2025-11-18 14:50:00+00,,,{},,,,,,,,,both,60,ml,60
d4098b06-c096-4981-9085-e13d2a7c0ddf,,feeding,2025-11-28 02:22:42.136031+00,2025-11-28 01:55:40.789+00,2025-11-28 02:22:41.206+00,,{},breast,left,1613,,,,,,,,,
d4204dec-12f2-461b-abe7-e362f04f5609,,feeding,2025-10-24 08:35:07.932713+00,2025-10-24 08:02:00+00,2025-10-24 08:35:07.34+00,,{},breast,left,1973,,,,,,,,,
d4485fa5-9395-4051-a108-6352947764ae,,feeding,2025-10-21 04:04:03.581368+00,2025-10-21 03:53:51.943+00,2025-10-21 04:04:02.63+00,,{},breast,right,268,,,,,,,,,
d46e7403-1ed9-4412-b930-fdb96604a129,,feeding,2025-11-21 17:43:42.600121+00,2025-11-21 17:22:04.841+00,2025-11-21 17:43:41.376+00,,{},breast,left,1295,,,,,,,,,
d6341d7f-cf8a-49df-9f7f-a0b708e37405,,diaper,2025-11-01 16:33:10.710663+00,,,,{},,,,,,,,wet,,,,
d64ac6bb-20fa-4192-9771-01581971b7ed,,feeding,2025-10-21 13:48:00.449647+00,2025-10-21 13:13:00+00,2025-10-21 13:47:59.385+00,,{},breast,right,2072,,,,,,,,,
d69d4392-32bc-4de2-9969-c0693decd1ec,,diaper,2025-10-12 16:49:26.016161+00,2025-10-12 16:49:00+00,,,{},,,,,,,,wet,,,,
d6eb2e8a-50f4-46de-99e3-15d201d33331,,expression,2025-11-23 19:19:42.303957+00,2025-11-23 18:29:25+00,,,{},,,,,,,,,both,50,ml,50
d79876c6-74f0-447d-a90f-f2822b3c248d,,feeding,2025-11-30 07:20:32.718461+00,2025-11-30 03:30:00+00,,,{},bottle,,,120,ml,120,breast_milk,,,,,
